,techs,locs,carriers,spores,total_carrier_prod,case,names,colors,inheritance,lat_coords,lon_coords,carrier_in,carrier_out
142,bss_vanadium,NL,electricity,17,935.6602428450024,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
143,bss_vanadium,NL,electricity,9,12.496177695088068,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
144,bss_vanadium,NL,electricity,11,153.11909052243138,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
145,bss_vanadium,NL,electricity,1,2144.150378896883,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
146,bss_vanadium,NL,electricity,16,735.5253579277953,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
147,bss_vanadium,NL,electricity,14,203.6751778890882,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
148,bss_vanadium,NL,electricity,12,2593.617580296344,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
149,bss_vanadium,NL,electricity,15,728.6731815696422,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
150,bss_vanadium,NL,electricity,13,702.4003136780369,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
151,bss_vanadium,NL,electricity,0,1.9397349671070734,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
152,bss_vanadium,NL,electricity,10,1963.4156520276138,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
153,electrolyser_alk,NL,hydrogen,1,32797.33105458707,spores_eur_2050,Electrolyser - Alkaline,#3c7632,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,electricity,hydrogen
154,electrolyser_alk,NL,hydrogen,4,2283.3271696950737,spores_eur_2050,Electrolyser - Alkaline,#3c7632,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,electricity,hydrogen
155,electrolyser_alk,NL,hydrogen,40,7079.077452408142,spores_eur_2050,Electrolyser - Alkaline,#3c7632,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,electricity,hydrogen
156,electrolyser_alk,NL,hydrogen,31,20.953898211659833,spores_eur_2050,Electrolyser - Alkaline,#3c7632,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,electricity,hydrogen
157,electrolyser_alk,NL,hydrogen,41,41.072037555336664,spores_eur_2050,Electrolyser - Alkaline,#3c7632,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,electricity,hydrogen
158,electrolyser_alk,NL,hydrogen,19,8.341337508337915,spores_eur_2050,Electrolyser - Alkaline,#3c7632,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,electricity,hydrogen
159,electrolyser_alk,NL,hydrogen,20,3399.3148788963977,spores_eur_2050,Electrolyser - Alkaline,#3c7632,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,electricity,hydrogen
160,electrolyser_alk,NL,hydrogen,33,19.079216410082374,spores_eur_2050,Electrolyser - Alkaline,#3c7632,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,electricity,hydrogen
