,techs,locs,spores,energy_cap,case,names,colors,inheritance,lat_coords,lon_coords,carrier_in,carrier_out
157,co2_atmosphere,NL,33,0.7618463015398902,spores_eur_2050,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,co2_emitted,co2_emitted
158,co2_atmosphere,NL,17,0.9106128728762997,spores_eur_2050,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,co2_emitted,co2_emitted
159,co2_atmosphere,NL,23,0.39604533485248794,spores_eur_2050,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,co2_emitted,co2_emitted
160,co2_atmosphere,NL,41,0.7737845503139624,spores_eur_2050,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,co2_emitted,co2_emitted
161,co2_atmosphere,NL,6,0.5061904354114404,spores_eur_2050,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,co2_emitted,co2_emitted
162,co2_atmosphere,NL,38,0.603640554353774,spores_eur_2050,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,co2_emitted,co2_emitted
163,co2_atmosphere,NL,1,0.0016837019059039449,spores_eur_2050,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,co2_emitted,co2_emitted
164,co2_atmosphere,NL,50,0.7284871195861342,spores_eur_2050,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,co2_emitted,co2_emitted
165,co2_atmosphere,NL,45,0.6996125521834529,spores_eur_2050,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,co2_emitted,co2_emitted
166,co2_atmosphere,NL,48,0.681224242920166,spores_eur_2050,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,co2_emitted,co2_emitted
